transformed_feature,coefficient,raw_feature,abs_coefficient
missingindicator_h1_hco3_max,0.004263981400311961,h1_hco3_max,0.004263981400311961
apache_3j_diagnosis_1602.11,-0.004151779873152642,apache_3j_diagnosis,0.004151779873152642
icu_id_486.0,0.004126175874663748,icu_id,0.004126175874663748
hospital_id_107.0,0.004126175874663748,hospital_id,0.004126175874663748
apache_3j_diagnosis_1405.05,-0.004097250640871587,apache_3j_diagnosis,0.004097250640871587
apache_3j_diagnosis_109.05,0.004094942292142724,apache_3j_diagnosis,0.004094942292142724
missingindicator_h1_hematocrit_min,0.0040571320169456495,h1_hematocrit_min,0.0040571320169456495
missingindicator_h1_hematocrit_max,0.0040571320169456495,h1_hematocrit_max,0.0040571320169456495
hospital_id_95.0,-0.004010622698511254,hospital_id,0.004010622698511254
icu_id_230.0,-0.004010622698511254,icu_id,0.004010622698511254
icu_id_497.0,0.004000194622002227,icu_id,0.004000194622002227
hospital_id_53.0,0.004000194622002227,hospital_id,0.004000194622002227
apache_3j_diagnosis_1505.02,0.003915194076147028,apache_3j_diagnosis,0.003915194076147028
icu_id_386.0,0.0038678959503308697,icu_id,0.0038678959503308697
apache_3j_diagnosis_1202.04,-0.003808994762695603,apache_3j_diagnosis,0.003808994762695603
apache_3j_diagnosis_802.06,-0.0037830820058413375,apache_3j_diagnosis,0.0037830820058413375
apache_3j_diagnosis_1208.08,-0.003781276475979664,apache_3j_diagnosis,0.003781276475979664
apache_3j_diagnosis_704.09,-0.0037368699996154827,apache_3j_diagnosis,0.0037368699996154827
apache_3j_diagnosis_1602.21,-0.003691238269613936,apache_3j_diagnosis,0.003691238269613936
apache_3j_diagnosis_604.02,0.0036862390151528725,apache_3j_diagnosis,0.0036862390151528725
apache_3j_diagnosis_1207.03,0.0036311369869284557,apache_3j_diagnosis,0.0036311369869284557
apache_3j_diagnosis_406.01,-0.003474841191534211,apache_3j_diagnosis,0.003474841191534211
apache_3j_diagnosis_604.06,0.0033174788914261642,apache_3j_diagnosis,0.0033174788914261642
icu_id_697.0,0.003312554276354853,icu_id,0.003312554276354853
hospital_id_3.0,-0.003037813479089851,hospital_id,0.003037813479089851
icu_id_917.0,-0.003037813479089851,icu_id,0.003037813479089851
apache_3j_diagnosis_704.06,-0.0030316727208724056,apache_3j_diagnosis,0.0030316727208724056
icu_id_493.0,-0.0029740429261944346,icu_id,0.0029740429261944346
hospital_id_87.0,-0.0029740429261944346,hospital_id,0.0029740429261944346
apache_3j_diagnosis_603.01,0.002809919774453978,apache_3j_diagnosis,0.002809919774453978
apache_3j_diagnosis_1701.03,-0.002781612405954388,apache_3j_diagnosis,0.002781612405954388
hospital_id_102.0,-0.002749668307882346,hospital_id,0.002749668307882346
icu_id_123.0,-0.002749668307882346,icu_id,0.002749668307882346
icu_id_482.0,0.002711327141199621,icu_id,0.002711327141199621
hospital_id_16.0,0.002711327141199621,hospital_id,0.002711327141199621
hospital_admit_source_Observation,-0.002680340495426244,hospital_admit_source,0.002680340495426244
missingindicator_d1_spo2_max,-0.0026514898508470733,d1_spo2_max,0.0026514898508470733
missingindicator_d1_spo2_min,-0.0026514898508470733,d1_spo2_min,0.0026514898508470733
apache_3j_diagnosis_408.01,0.0026305238650549986,apache_3j_diagnosis,0.0026305238650549986
h1_bun_min,0.002599651236725154,h1_bun_min,0.002599651236725154
d1_sysbp_invasive_max,0.002582948258536095,d1_sysbp_invasive_max,0.002582948258536095
apache_3j_diagnosis_0.22,-0.0025106258089276955,apache_3j_diagnosis,0.0025106258089276955
icu_id_675.0,0.0024811646294580518,icu_id,0.0024811646294580518
apache_3j_diagnosis_408.02,0.0023811276498868664,apache_3j_diagnosis,0.0023811276498868664
apache_3j_diagnosis_0.14,-0.002370296723588443,apache_3j_diagnosis,0.002370296723588443
apache_3j_diagnosis_1604.05,-0.0023467233180047126,apache_3j_diagnosis,0.0023467233180047126
icu_id_684.0,-0.0022052568119884305,icu_id,0.0022052568119884305
hospital_id_139.0,-0.0022052568119884305,hospital_id,0.0022052568119884305
h1_creatinine_min,0.0018800225692733976,h1_creatinine_min,0.0018800225692733976
apache_3j_diagnosis_802.03,-0.001821012661340939,apache_3j_diagnosis,0.001821012661340939
missingindicator_h1_spo2_max,0.0017981702592966933,h1_spo2_max,0.0017981702592966933
missingindicator_h1_spo2_min,0.0017981702592966933,h1_spo2_min,0.0017981702592966933
apache_3j_diagnosis_1408.12,-0.0017138021906676689,apache_3j_diagnosis,0.0017138021906676689
missingindicator_d1_glucose_min,-0.0016988121635509146,d1_glucose_min,0.0016988121635509146
missingindicator_d1_glucose_max,-0.0016988121635509146,d1_glucose_max,0.0016988121635509146
apache_3j_diagnosis_211.07,-0.0016245602629755868,apache_3j_diagnosis,0.0016245602629755868
apache_3j_diagnosis_602.05,-0.0015996602911964866,apache_3j_diagnosis,0.0015996602911964866
apache_3j_diagnosis_2101.01,-0.0015889852378867487,apache_3j_diagnosis,0.0015889852378867487
missingindicator_gcs_unable_apache,0.0015825968903940273,gcs_unable_apache,0.0015825968903940273
missingindicator_d1_resprate_min,0.001498111451425175,d1_resprate_min,0.001498111451425175
missingindicator_d1_resprate_max,0.001498111451425175,d1_resprate_max,0.001498111451425175
apache_3j_diagnosis_704.05,-0.0013358943931291016,apache_3j_diagnosis,0.0013358943931291016
apache_3j_diagnosis_704.1,-0.0013144820000133303,apache_3j_diagnosis,0.0013144820000133303
apache_3j_diagnosis_404.01,0.0012993997463489862,apache_3j_diagnosis,0.0012993997463489862
icu_id_798.0,-0.0012469641660482632,icu_id,0.0012469641660482632
hospital_id_103.0,-0.0012469641660482632,hospital_id,0.0012469641660482632
d1_diasbp_invasive_min,0.0012390262853716537,d1_diasbp_invasive_min,0.0012390262853716537
apache_3j_diagnosis_0.19,-0.0012381011565246157,apache_3j_diagnosis,0.0012381011565246157
icu_id_654.0,-0.0011992805007811319,icu_id,0.0011992805007811319
hospital_id_93.0,-0.0011992805007811319,hospital_id,0.0011992805007811319
apache_3j_diagnosis_1506.1,-0.0011552914278398206,apache_3j_diagnosis,0.0011552914278398206
apache_3j_diagnosis_704.07,0.0011434331031514573,apache_3j_diagnosis,0.0011434331031514573
apache_3j_diagnosis_1506.11,0.0010771623663155376,apache_3j_diagnosis,0.0010771623663155376
apache_3j_diagnosis_1304.01,-0.0010393416494756122,apache_3j_diagnosis,0.0010393416494756122
apache_3j_diagnosis_312.02,-0.0010356490880890005,apache_3j_diagnosis,0.0010356490880890005
icu_id_494.0,-0.00096744264611884,icu_id,0.00096744264611884
apache_3j_diagnosis_1703.08,-0.0009165865298137271,apache_3j_diagnosis,0.0009165865298137271
icu_id_694.0,-0.0009156003001805961,icu_id,0.0009156003001805961
h1_bilirubin_min,-0.0008788741997446035,h1_bilirubin_min,0.0008788741997446035
icu_id_680.0,-0.0008453964735944886,icu_id,0.0008453964735944886
apache_3j_diagnosis_602.2,-0.0007980550178787006,apache_3j_diagnosis,0.0007980550178787006
apache_3j_diagnosis_404.03,0.0007724247977043995,apache_3j_diagnosis,0.0007724247977043995
missingindicator_d1_calcium_min,-0.0007501863442281331,d1_calcium_min,0.0007501863442281331
missingindicator_d1_calcium_max,-0.0007501863442281331,d1_calcium_max,0.0007501863442281331
apache_3j_diagnosis_1601.05,-0.0007458199388423029,apache_3j_diagnosis,0.0007458199388423029
apache_3j_diagnosis_1701.02,-0.000726494879365353,apache_3j_diagnosis,0.000726494879365353
apache_3j_diagnosis_1412.01,0.0006831846393973766,apache_3j_diagnosis,0.0006831846393973766
apache_3j_diagnosis_1202.07,0.0006804484129340543,apache_3j_diagnosis,0.0006804484129340543
apache_3j_diagnosis_602.21,0.0006379179213572739,apache_3j_diagnosis,0.0006379179213572739
missingindicator_h1_albumin_min,-0.0005902418046750691,h1_albumin_min,0.0005902418046750691
missingindicator_h1_albumin_max,-0.0005902418046750691,h1_albumin_max,0.0005902418046750691
apache_3j_diagnosis_0.04,-0.0005693802853408158,apache_3j_diagnosis,0.0005693802853408158
apache_3j_diagnosis_701.02,0.00046013473303779074,apache_3j_diagnosis,0.00046013473303779074
apache_3j_diagnosis_1208.02,-0.00044327119907881535,apache_3j_diagnosis,0.00044327119907881535
apache_3j_diagnosis_1506.02,-0.0004252464383685655,apache_3j_diagnosis,0.0004252464383685655
apache_3j_diagnosis_1602.2,-0.0003999037086984818,apache_3j_diagnosis,0.0003999037086984818
icu_id_620.0,-0.00037861783343600953,icu_id,0.00037861783343600953
hospital_id_80.0,-0.00037861783343600953,hospital_id,0.00037861783343600953
apache_3j_diagnosis_211.11,-0.00032967422805016465,apache_3j_diagnosis,0.00032967422805016465
apache_3j_diagnosis_1202.06,-0.0002977734740211333,apache_3j_diagnosis,0.0002977734740211333
apache_3j_diagnosis_0.18,0.00021116987155951185,apache_3j_diagnosis,0.00021116987155951185
apache_3j_diagnosis_1210.02,0.00020015008577740928,apache_3j_diagnosis,0.00020015008577740928
apache_3j_diagnosis_802.09,0.00018504304243529223,apache_3j_diagnosis,0.00018504304243529223
apache_3j_diagnosis_802.07,-0.00017158267084416287,apache_3j_diagnosis,0.00017158267084416287
apache_3j_diagnosis_1101.04,-4.76131167849491e-05,apache_3j_diagnosis,4.76131167849491e-05
hospital_id_78.0,2.3525096143338458e-05,hospital_id,2.3525096143338458e-05
apache_3j_diagnosis_1705.05,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1703.07,0.0,apache_3j_diagnosis,0.0
hospital_admit_source_Other,0.0,hospital_admit_source,0.0
icu_id_241.0,0.0,icu_id,0.0
icu_id_302.0,0.0,icu_id,0.0
icu_id_852.0,0.0,icu_id,0.0
apache_3j_diagnosis_901.07,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_704.11,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_704.02,0.0,apache_3j_diagnosis,0.0
icu_id_909.0,0.0,icu_id,0.0
apache_3j_diagnosis_408.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_602.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_601.07,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_406.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_307.04,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_307.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_301.04,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_604.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_602.18,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1803.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1506.08,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1506.09,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.08,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.07,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.1,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.06,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1601.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1602.05,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1604.04,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1703.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1703.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1701.04,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1408.11,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1101.09,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1202.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1202.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1304.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1208.17,0.0,apache_3j_diagnosis,0.0
icu_id_547.0,0.0,icu_id,0.0
icu_id_531.0,0.0,icu_id,0.0
apache_3j_diagnosis_1202.08,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1101.05,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1101.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1101.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_211.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_210.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1101.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.09,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.15,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.06,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.21,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_0.13,0.0,apache_3j_diagnosis,0.0
icu_id_364.0,0.0,icu_id,0.0
hospital_id_183.0,0.0,hospital_id,0.0
apache_3j_diagnosis_1304.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1304.1,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1403.04,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1408.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1604.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_1604.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_2101.03,0.0,apache_3j_diagnosis,0.0
readmission_status,0.0,readmission_status,0.0
apache_3j_diagnosis_2201.01,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_2201.02,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_2201.03,0.0,apache_3j_diagnosis,0.0
apache_3j_diagnosis_2201.04,0.0,apache_3j_diagnosis,0.0
