model,raw_feature,importance_mean,importance_std
random_forest,h1_spo2_min,0.0008288904506746908,2.3625740418253827e-05
random_forest,d1_potassium_max,0.0008184453864897301,5.8442621034660025e-05
random_forest,d1_potassium_min,0.0008162071584500441,5.968608105699769e-06
random_forest,temp_apache,0.0008055134022607602,1.865190033034647e-05
random_forest,sodium_apache,0.00079855002613749,1.019637218047098e-05
random_forest,h1_diasbp_noninvasive_max,0.0007602514574593933,4.551063680569012e-05
random_forest,h1_sysbp_noninvasive_max,0.0007600027654550701,2.884827251070643e-05
random_forest,d1_mbp_max,0.0007488116252569177,5.2474012928904745e-05
random_forest,h1_temp_min,0.000744086477173278,1.2931984228914395e-05
random_forest,d1_calcium_min,0.0007202120447505345,1.9397976343371592e-05
random_forest,h1_temp_max,0.0007152382046625161,2.4869200440647e-06
random_forest,d1_inr_max,0.0007144921286493244,6.391384513143583e-05
random_forest,h1_mbp_noninvasive_max,0.0007090209045524376,4.227764074771212e-06
random_forest,d1_mbp_noninvasive_max,0.0007072800605216756,2.9843040527666176e-06
random_forest,d1_diasbp_max,0.0007042957564687979,2.5366584449182383e-05
random_forest,h1_inr_min,0.0006846490881209366,2.5117892444637135e-05
random_forest,elective_surgery,0.0006836543201033662,0.00016587756693670075
random_forest,d1_sodium_min,0.0006769396359844748,3.581164863397657e-05
random_forest,height,0.0006687327998392001,3.0091732532711024e-05
random_forest,hospital_admit_source,0.0006677380318215742,1.914928433904839e-05
random_forest,d1_calcium_max,0.0006555521236058515,5.322008894220742e-05
random_forest,d1_diasbp_noninvasive_max,0.0006433662153900177,1.367806024216156e-05
random_forest,fio2_apache,0.0006296881551479672,1.1439832202531086e-05
random_forest,h1_diasbp_max,0.0006281960031215283,1.5418904272868073e-05
random_forest,h1_spo2_max,0.0005630386979679769,2.188489638738078e-05
random_forest,h1_glucose_min,0.000560303085919589,2.263097240073897e-05
random_forest,ph_apache,0.0005110620690478296,7.833798138690007e-05
random_forest,d1_bilirubin_min,0.0004789808004798113,6.267038510954226e-05
random_forest,d1_bilirubin_max,0.0004727635003697883,4.302371676173644e-05
random_forest,bilirubin_apache,0.0004523707560086798,4.227764074826723e-06
random_forest,h1_glucose_max,0.0004404335397973913,2.5615276453505587e-05
random_forest,pao2_apache,0.00043222670365206106,7.560236933845665e-05
random_forest,icu_type,0.00042949109160367316,1.9646668347805818e-05
random_forest,apache_post_operative,0.00041407218733069406,5.6453084999463776e-05
random_forest,paco2_for_ph_apache,0.0004028810471325972,1.3429368237782846e-05
random_forest,hospital_id,0.0003551321822872211,1.4921520264166155e-05
random_forest,paco2_apache,0.0003334959779041635,2.0144052356563247e-05
random_forest,gender,0.00032230483770595564,4.3769792774928096e-05
random_forest,apache_2_diagnosis,0.0003101189294903439,1.1191140198152372e-05
random_forest,apache_3j_diagnosis,0.0003011660173317665,1.765713231260957e-05
random_forest,d1_spo2_max,0.00028375757702348015,2.1636204383002067e-05
random_forest,d1_sysbp_invasive_min,0.00026386221667146215,1.2185908215778252e-05
random_forest,d1_diasbp_invasive_max,0.0002559040725305106,9.201604162956123e-06
random_forest,d1_mbp_invasive_min,0.00023924170823552693,1.4424136255408726e-05
random_forest,h1_mbp_invasive_max,0.00023451656015188727,2.5615276453450075e-05
random_forest,h1_arterial_po2_min,0.00023053748808132823,9.2016041628451e-06
random_forest,h1_sysbp_invasive_min,0.0002245688799757395,2.9594348523953595e-05
random_forest,d1_sysbp_invasive_max,0.00022183326792735159,1.1937216211288515e-05
random_forest,h1_arterial_ph_max,0.0002004457555486172,5.968608105699769e-06
random_forest,h1_diasbp_invasive_max,0.0001952232234561091,2.238228039574963e-06
random_forest,d1_mbp_invasive_max,0.00019472583944735167,1.2434600220601055e-06
